epoch: 0	train ppl: 203757.33367416434	val ppl: 3069.5499556084583	best val: 3069.5499556084583	time (s) spent in epoch: 37.6262264251709
epoch: 1	train ppl: 3601.038167234069	val ppl: 2068.2414458277262	best val: 2068.2414458277262	time (s) spent in epoch: 36.784979581832886
epoch: 2	train ppl: 1132.2561072981646	val ppl: 661.6603628782505	best val: 661.6603628782505	time (s) spent in epoch: 36.77604603767395
epoch: 3	train ppl: 702.2056992926377	val ppl: 508.87465316179754	best val: 508.87465316179754	time (s) spent in epoch: 36.80380654335022
epoch: 4	train ppl: 542.3036053159851	val ppl: 648.916221711822	best val: 508.87465316179754	time (s) spent in epoch: 36.59215426445007
epoch: 5	train ppl: 515.6055479519521	val ppl: 445.91267515617426	best val: 445.91267515617426	time (s) spent in epoch: 36.78952884674072
epoch: 6	train ppl: 439.9447255973615	val ppl: 507.8211261763052	best val: 445.91267515617426	time (s) spent in epoch: 36.61215138435364
epoch: 7	train ppl: 385.392028704554	val ppl: 363.3069666478534	best val: 363.3069666478534	time (s) spent in epoch: 36.810004234313965
epoch: 8	train ppl: 331.23519527542993	val ppl: 299.3225766952304	best val: 299.3225766952304	time (s) spent in epoch: 36.81284141540527
epoch: 9	train ppl: 285.16126413926906	val ppl: 271.3253195966113	best val: 271.3253195966113	time (s) spent in epoch: 36.809234619140625
epoch: 10	train ppl: 249.59406580895165	val ppl: 273.23431326097915	best val: 271.3253195966113	time (s) spent in epoch: 36.60374140739441
epoch: 11	train ppl: 215.7594082725885	val ppl: 252.56953678838272	best val: 252.56953678838272	time (s) spent in epoch: 36.80398392677307
epoch: 12	train ppl: 189.59551219762713	val ppl: 225.41575286825793	best val: 225.41575286825793	time (s) spent in epoch: 36.795127630233765
epoch: 13	train ppl: 168.32699365567916	val ppl: 228.06817888657216	best val: 225.41575286825793	time (s) spent in epoch: 36.603946685791016
epoch: 14	train ppl: 148.62723648135602	val ppl: 261.6466203533046	best val: 225.41575286825793	time (s) spent in epoch: 36.59811782836914
epoch: 15	train ppl: 131.35436331157896	val ppl: 203.26170009405948	best val: 203.26170009405948	time (s) spent in epoch: 36.80108690261841
epoch: 16	train ppl: 119.50547248366613	val ppl: 190.85787439701485	best val: 190.85787439701485	time (s) spent in epoch: 36.85182523727417
epoch: 17	train ppl: 106.20057940635972	val ppl: 198.37645178972977	best val: 190.85787439701485	time (s) spent in epoch: 36.605342388153076
epoch: 18	train ppl: 96.10499621344273	val ppl: 182.51584633074623	best val: 182.51584633074623	time (s) spent in epoch: 36.80552816390991
epoch: 19	train ppl: 85.3961776602063	val ppl: 191.90844077356763	best val: 182.51584633074623	time (s) spent in epoch: 36.59105396270752
epoch: 20	train ppl: 76.53622369121156	val ppl: 209.85462163940514	best val: 182.51584633074623	time (s) spent in epoch: 36.568634033203125
epoch: 21	train ppl: 69.41899891522255	val ppl: 184.00886579644327	best val: 182.51584633074623	time (s) spent in epoch: 36.57609963417053
epoch: 22	train ppl: 63.35050429994606	val ppl: 215.91581771526816	best val: 182.51584633074623	time (s) spent in epoch: 36.58142399787903
epoch: 23	train ppl: 55.94322509923073	val ppl: 201.09203807678497	best val: 182.51584633074623	time (s) spent in epoch: 36.611984968185425
epoch: 24	train ppl: 51.48708037687584	val ppl: 240.01270277857273	best val: 182.51584633074623	time (s) spent in epoch: 36.578224897384644
epoch: 25	train ppl: 46.178591320321	val ppl: 236.5066292632929	best val: 182.51584633074623	time (s) spent in epoch: 36.58840465545654
epoch: 26	train ppl: 42.10505736143203	val ppl: 254.29854521384985	best val: 182.51584633074623	time (s) spent in epoch: 36.586127042770386
epoch: 27	train ppl: 37.661419153486676	val ppl: 260.93873964011635	best val: 182.51584633074623	time (s) spent in epoch: 36.578497648239136
epoch: 28	train ppl: 34.310028699370996	val ppl: 308.3159646362672	best val: 182.51584633074623	time (s) spent in epoch: 36.5737669467926
epoch: 29	train ppl: 31.172559862378048	val ppl: 337.9226917801544	best val: 182.51584633074623	time (s) spent in epoch: 36.58338737487793
epoch: 30	train ppl: 28.955638067673707	val ppl: 392.7455925370352	best val: 182.51584633074623	time (s) spent in epoch: 36.57186436653137
epoch: 31	train ppl: 26.097616604305138	val ppl: 365.44327410630535	best val: 182.51584633074623	time (s) spent in epoch: 36.557037115097046
epoch: 32	train ppl: 23.977428971922564	val ppl: 388.01216108276395	best val: 182.51584633074623	time (s) spent in epoch: 36.67050290107727
epoch: 33	train ppl: 21.848108342326782	val ppl: 512.3956541248762	best val: 182.51584633074623	time (s) spent in epoch: 36.5559618473053
epoch: 34	train ppl: 19.837780620040895	val ppl: 517.0972822059995	best val: 182.51584633074623	time (s) spent in epoch: 36.57986354827881
epoch: 35	train ppl: 18.61399984752879	val ppl: 513.626610604271	best val: 182.51584633074623	time (s) spent in epoch: 36.57180738449097
epoch: 36	train ppl: 16.77247226723956	val ppl: 575.8642097923466	best val: 182.51584633074623	time (s) spent in epoch: 36.57709455490112
epoch: 37	train ppl: 16.336842017763335	val ppl: 626.2498915928458	best val: 182.51584633074623	time (s) spent in epoch: 36.57296276092529
epoch: 38	train ppl: 14.72590681948404	val ppl: 666.0637130159425	best val: 182.51584633074623	time (s) spent in epoch: 36.57277870178223
epoch: 39	train ppl: 13.702512642419443	val ppl: 682.1732951795168	best val: 182.51584633074623	time (s) spent in epoch: 36.601073026657104
